url	download_complete
fano.ics.uci.edu/cites/Publication/BusKanRag-Algs-96.html	incomplete
www.ics.uci.edu/~rares/isg-logo	complete
fano.ics.uci.edu/cites/Publication/Dra-JCAM-02.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-39th-Conf-Decision-and-Control.html	complete
fano.ics.uci.edu/cites/Publication/AbrGlu-SCP-02.html	complete
ngs.ics.uci.edu/research/books	complete
www.ics.uci.edu/~kay/courses/10/s14.html	incomplete
www.ics.uci.edu/ugrad/policies/index.php?policy=cheating	incomplete
www.ics.uci.edu/~stasio/winter04/ics280.html	complete
vision.ics.uci.edu/papers/WeberWP_JNSC_1999	incomplete
www.ics.uci.edu/~kay/courses/i41/quiz/old	complete
www.ics.uci.edu/~kay/labtutors/193.s15.html	incomplete
www.ics.uci.edu/~eppstein/eppstein.html	incomplete
ngs.ics.uci.edu/about-ramesh/news	complete
www.ics.uci.edu/community/news/notes/index.php	incomplete
fano.ics.uci.edu/cites/Location/Proc-24th-Int-Conf-Distributed-Computing-Systems-(ICDCS-2004).html	incomplete
www.ics.uci.edu/~yyang8/research/proxemics/index.html	complete
www.ics.uci.edu/~eppstein/projects/pairs/Data/-g12	incomplete
www.ics.uci.edu/~bsemaan	complete
fano.ics.uci.edu/cites/Author/Shiva-Chaudhuri.html	incomplete
www.ics.uci.edu/community/events/openhouse/research06.html	complete
fano.ics.uci.edu/cites/Author/Glynn-Winskel.html	incomplete
fano.ics.uci.edu/cites/Document/On-the-spanning-ratio-of-Gabriel-graphs-and-beta-skeletons.html	incomplete
mhcid.ics.uci.edu/program/about-the-program	complete
vision.ics.uci.edu/papers/FowlkesBM_CVPR_2001	incomplete
fano.ics.uci.edu/cites/Location/Int-J-Pattern-Recognition-+-Artificial-Intelligence.html	incomplete
www.ics.uci.edu/~eppstein/junkyard/rcg.html	incomplete
www.ics.uci.edu/%7elab	complete
www.ics.uci.edu/~pattis/ICS-46/handouts.html	incomplete
computableplant.ics.uci.edu/%7Eguy/PlenumLicense.html	incomplete
fano.ics.uci.edu/cites/Author/Martin-Ziegler.html	incomplete
www.ics.uci.edu/ugrad/honors/honors_program.php	complete
fano.ics.uci.edu/cites/Author/D-J-Maguire.html	complete
mcs.ics.uci.edu/career/interviewing	complete
www.ics.uci.edu/about/bren	complete
fano.ics.uci.edu/cites/Document/Logarithmic-lower-bounds-in-the-cell-probe-model.html	incomplete
fano.ics.uci.edu/cites/Publication/SuaPlaCar-IIG-02.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-3rd-Worksh-Algorithms-in-Bioinformatics-(WABI-2003).html	incomplete
fano.ics.uci.edu/cites/Document/Optimal-Delaunay-triangulations.html	incomplete
fano.ics.uci.edu/cites/Publication/FriGro-ICALP-99.html	incomplete
fano.ics.uci.edu/cites/Document/Prefix-graphs-and-their-applications.html	incomplete
honors.ics.uci.edu/program-overview/step-3-finding-a-faculty-advisor-and-taking-cs-h198	complete
fano.ics.uci.edu/cites/Location/Proc-6th-Symp-Discrete-Algorithms.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-IASTED-Int-Conf-Visualization-Imaging-and-Image-Processing.html	incomplete
fano.ics.uci.edu/cites/Publication/ChrBadSha-AOR-97.html	incomplete
www.ics.uci.edu/~emj/people.html	complete
www.ics.uci.edu/~pattis/common/handouts/pythoneclipsejava/eclipsepython.html	incomplete
www.ics.uci.edu/~yamingy/cocktail.r	incomplete
www.ics.uci.edu/~eppstein/junkyard/mutant.html	incomplete
fano.ics.uci.edu/cites/Author/Giri-Narasimhan.html	incomplete
fano.ics.uci.edu/cites/Author/MohammadTaghi-Hajiaghayi.html	incomplete
www.ics.uci.edu/~yamingy/cocktail.m	incomplete
fano.ics.uci.edu/cites/Publication/Ram-TR-93.html	incomplete
fano.ics.uci.edu/cites/Author/Michiel-Smid.html	incomplete
www.ics.uci.edu/~eppstein/pubs/geom-all.html	incomplete
www.ics.uci.edu/%7Edvk	incomplete
www.ics.uci.edu/~eppstein/gina/unfold.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-10th-Conf-Eur-Assoc-for-Computer-Science-Logic-(CSL-2001).html	incomplete
www.ics.uci.edu/~thornton/ics142/MidtermScores.html	incomplete
www.ics.uci.edu/~pattis/ICS-33/lectures/re.txt	incomplete
fano.ics.uci.edu/cites/Organization/Univ-of-British-Columbia-Computer-Science-Dept.html	incomplete
www.ics.uci.edu/~skmahara?C=N;O=A	incomplete
www.ics.uci.edu/~andre/research.html	complete
www.ics.uci.edu/~skmahara?C=N;O=D	complete
www.ics.uci.edu/prospective/ko/opportunities/research	incomplete
cradl.ics.uci.edu/category/cradl-news	incomplete
www.ics.uci.edu/~thornton/ics184/LabManual/UsingNewsgroup.html	incomplete
www.ics.uci.edu/about/bren/bren_press.php	incomplete
fano.ics.uci.edu/cites/Author/Sebastiaan-van-Erk.html	incomplete
fano.ics.uci.edu/cites/Location/Engineering-with-Computers.html	incomplete
hombao.ics.uci.edu?s=education	complete
www.ics.uci.edu/~eppstein/pubs/p-sst.html	incomplete
fano.ics.uci.edu/cites/Document/Closing-ranks-in-vehicle-formations-based-on-rigidity.html	incomplete
fano.ics.uci.edu/cites/Publication/AlsHusRau-SODA-01.html	incomplete
fano.ics.uci.edu/cites/Author/Cao-An-Wang.html	incomplete
www.ics.uci.edu/~eppstein/bibs/kset.bib	complete
fano.ics.uci.edu/cites/Publication/DelKru-Algs-95.html	complete
www.ics.uci.edu/~kay/courses/398a/w08.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-7th-Worksh-Genome-Informatics.html	incomplete
fano.ics.uci.edu/cites/Location/Scientific-Visualization-Overviews-Methodologies-and-Techniques.html	incomplete
fano.ics.uci.edu/ca/rules/b3s23/g1.html	incomplete
www.ics.uci.edu/community/events/openhouse/gallery_07.html	complete
www.ics.uci.edu/~newman/code/matlab?C=S;O=A	incomplete
www.ics.uci.edu/~pattis/common/modules/courselibdoc/priorityqueue.html	complete
www.ics.uci.edu/~kay/courses/139w/changingsys-editintro.html	incomplete
www.ics.uci.edu/~thornton/ics184/LabManual/Assignment2/automobile.sql	complete
www.ics.uci.edu/%7Emajumder/students-N.html	incomplete
fano.ics.uci.edu/cites/Document/Triangulations-in-CGAL.html	incomplete
mailman.ics.uci.edu/mailman/admin/hana-culture	incomplete
www.ics.uci.edu/~pattis/ICS-33/lectures/ebnfforpython.txt	incomplete
fano.ics.uci.edu/cites/Document/Graded-conforming-Delaunay-tetrahedralization-with-bounded-radius-edge-ratio.html	complete
honors.ics.uci.edu/contact-us	complete
fano.ics.uci.edu/cites/Location/Proc-5th-Int-Meshing-Roundtable.html	complete
www.ics.uci.edu/~enalisni	incomplete
www.ics.uci.edu/~thornton/ics33/ProjectGuide/Assignment0/InstallMac.html	incomplete
www.ics.uci.edu/~kay/courses/10/su12.html	incomplete
wics.ics.uci.edu/feed	complete
mailman.ics.uci.edu/mailman/listinfo/cwp-study	complete
fano.ics.uci.edu/cites/Publication/BruJosYou-TR-89.html	incomplete
www.ics.uci.edu/community/friends/OLD_index.php	incomplete
fano.ics.uci.edu/cites/Organization/Univ-of-Paderborn-Dept-of-Computer-Science.html	complete
fano.ics.uci.edu/cites/Publication/GalIta-SJC-92.html	incomplete
fano.ics.uci.edu/cites/Publication/BadHarInd-STOC-02.html	incomplete
fano.ics.uci.edu/cites/Document/Dynamic-programming-special-cases.html	complete
www.ics.uci.edu/prospective/vi/degrees/contact/student-affairs/​	incomplete
fano.ics.uci.edu/cites/Location/Proc-1st-Symp-Parallel-Algorithms-+-Architectures.html	incomplete
fano.ics.uci.edu/cites/Document/Finding-anchors-for-genomic-sequence-comparison.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-4th-Int-Worksh-Design-of-Reliable-Communications-Networks-(DRCN-2003).html	incomplete
fano.ics.uci.edu/cites/Location/Cybernetics-+-Systems-Analysis.html	incomplete
www.ics.uci.edu/~dechter/books/materials.html	complete
www.ics.uci.edu/~redmiles/ics203b-SQ05/term-abstracts-2002.html	incomplete
www-db.ics.uci.edu/pages/software/index.shtml	complete
fano.ics.uci.edu/cites/Author/Leonidas-J-Guibas.html	complete
fano.ics.uci.edu/cites/Location/Proc-15th-Spring-Conf-Computer-Graphics.html	complete
mcs.ics.uci.edu/current-students/housing	incomplete
www.ics.uci.edu/community/events/competition	complete
www.ics.uci.edu/~eppstein/junkyard/knot-curvature.html	complete
fano.ics.uci.edu/cites/Location/Kibernetika-i-Sistemnyj-Analiz.html	incomplete
swiki.ics.uci.edu/doku.php/start?do=login&sectok=	incomplete
mhcid.ics.uci.edu/people/mhcid-current-students	complete
www.ics.uci.edu/~pouria/socialGen/SocialGen.htm	incomplete
www.ics.uci.edu/~eppstein/projects/pairs/Data/g220/c2000	complete
www.ics.uci.edu/~redmiles/inf143-SQ08/links.html	complete
fano.ics.uci.edu/cites/Publication/Gui-SPM-02.html	complete
wics.ics.uci.edu/category/news/wics-meeting/project-meeting	complete
honors.ics.uci.edu/program-overview/step-5-completing-the-program	complete
fano.ics.uci.edu/cites/Publication/AriAsaNis-GIW-99.html	incomplete
www.ics.uci.edu/~redmiles/students.html	incomplete
www.ics.uci.edu/~redmiles/ics125-FQ01/assignments/sample.html	complete
www.ics.uci.edu/~babaks	incomplete
fano.ics.uci.edu/cites/Document/Faster-circle-packing-with-application-to-nonobtuse-triangulation.html	incomplete
fano.ics.uci.edu/cites/Organization/State-Univ-of-New-York-at-Stony-Brook-Dept-of-Applied-Math-+-Statistics.html	complete
mailman.ics.uci.edu/mailman/admin/hanalab-researchers	complete
www.ics.uci.edu/~eppstein/projects/pairs/Data/hs31	incomplete
www.ics.uci.edu/prospective	complete
fano.ics.uci.edu/cites/Location/Pure-and-Applied-Mathematics.html	complete
fano.ics.uci.edu/cites/Publication/Mue-EC-99.html	complete
fano.ics.uci.edu/cites/Publication/Epp-DCG-95.html	incomplete
www.ics.uci.edu/ugrad/degrees/degree_ics_minor.php	complete
fano.ics.uci.edu/cites/Publication/JiaNikGbu-IC-02.html	complete
honors.ics.uci.edu/forms	complete
fano.ics.uci.edu/cites/Author/Michael-B-Dillencourt.html	incomplete
www.ics.uci.edu/~welling	incomplete
wics.ics.uci.edu/hackuci-spring-2014	complete
www.ics.uci.edu/~kay/courses/104/w04.html	complete
fano.ics.uci.edu/cites/Publication/EriHar-SCG-02.html	incomplete
www.ics.uci.edu/~eppstein/projects/pairs/Data/g220/f4000	complete
www.ics.uci.edu/~kay/courses/31/string-formatting.html	incomplete
fano.ics.uci.edu/cites/Author/Long-Chen.html	incomplete
www.ics.uci.edu/%7Egts	complete
fano.ics.uci.edu/cites/Document/New-constructions-of-weak-epsilon-nets.html	incomplete
www.ics.uci.edu/~eppstein/junkyard/toys.html	incomplete
www.ics.uci.edu/~kay/courses/398a/f13.html	incomplete
www.ics.uci.edu/~thornton/ics33/ProjectGuide/index.html	incomplete
www.ics.uci.edu/../computing/account/quota.php	incomplete
wics.ics.uci.edu/winter-quarter-2017-week-4-crime-and-mystery-game-night?share=facebook	complete
fano.ics.uci.edu/cites/Location/Proc-25th-Int-Worksh-Graph-Theoretic-Concepts-in-Computer-Science-(WG-1999).html	incomplete
www.ics.uci.edu/computing/contact/who.php	complete
fano.ics.uci.edu/cites/Author/Monika-H-Rauch.html	incomplete
fano.ics.uci.edu/cites/Document/Parallel-approximation-schemes-for-a-class-of-planar-and-near-planar-combinatorial-optimization-problems.html	incomplete
www.ics.uci.edu/~seal/projects/trimdroid/index.html	incomplete
fano.ics.uci.edu/cites/Document/A-branch-and-cut-approach-for-minimum-weight-triangulation.html	incomplete
www.ics.uci.edu/computing/services/msdnaa_faq.php	complete
fano.ics.uci.edu/cites/Document/Average-case-analysis-of-fully-dynamic-reachability-for-directed-graphs.html	incomplete
www-db.ics.uci.edu/pages/research/mars.shtml	incomplete
www.ics.uci.edu/~eppstein/projects/pairs/Data/g220/f8000	incomplete
vision.ics.uci.edu/papers/GhiasiF_CVPR_2014	incomplete
fano.ics.uci.edu/cites/Document/Aligning-two-sequences-within-a-specified-diagonal-band.html	incomplete
www.ics.uci.edu/~eppstein/junkyard/fractile.html	complete
fano.ics.uci.edu/cites/Location/Abs-DIMACS-Worksh-Medical-Applications-in-Computational-Geometry.html	incomplete
mailman.ics.uci.edu/mailman/listinfo/grad.informatics	incomplete
www.ics.uci.edu/prospective/en/admissions/contact/student-affairs/​	complete
www.ics.uci.edu/~aburtsev/143A/lectures/lecture08-process-arch/src	incomplete
fano.ics.uci.edu/cites/Document/Guillotine-subdivisions-approximate-polygonal-subdivisions-a-simple-new-method-for-the-geometric-k-MST-problem.html	incomplete
fano.ics.uci.edu/cites/Publication/Gha-WSCG-98.html	incomplete
fano.ics.uci.edu/cites/Location/Information-Processing-Letters.html	incomplete
fano.ics.uci.edu/cites/Author/Francisco-Triguero-Ruiz.html	incomplete
www.ics.uci.edu/~const	incomplete
fano.ics.uci.edu/cites/Location/KAM-DIMATIA-Series.html	incomplete
www.ics.uci.edu/~marios	complete
fano.ics.uci.edu/cites/Document/Visibility.html	incomplete
www.ics.uci.edu/prospective/zh-tw/opportunities/contact/student-affairs/​	complete
fano.ics.uci.edu/cites/Author/Donald-P-Mitchell.html	incomplete
mailman.ics.uci.edu/mailman/private/uci-staff	incomplete
www.ics.uci.edu/faculty/area/area_social.php	incomplete
www.ics.uci.edu/~newman/code/mpi?C=M;O=A	incomplete
fano.ics.uci.edu/cites/Location/Discrete-Applied-Mathematics.html	incomplete
mailman.ics.uci.edu/mailman/admin/informatics-nonstudents	incomplete
fano.ics.uci.edu/cites/Author/Michael-S-Paterson.html	incomplete
www.ics.uci.edu/~kay/uteach/w17.html	incomplete
www.ics.uci.edu/~kay/courses/141/schemenotes.html	incomplete
www-db.ics.uci.edu/pages/people/miki.shtml	incomplete
fano.ics.uci.edu/cites/Document/Optimal-polygon-placement.html	incomplete
fano.ics.uci.edu/cites/Document/Computing-extreme-origami-bases.html	incomplete
www.ics.uci.edu/prospective/ko/admissions/freshmen	complete
fano.ics.uci.edu/cites/Publication/KatTok-FOCS-99.html	incomplete
mailman.ics.uci.edu/mailman/admin/phd.informatics	incomplete
vision.ics.uci.edu/papers/RamananF_CVPR_2003	incomplete
www.ics.uci.edu/~thornton/inf43	incomplete
fano.ics.uci.edu/cites/Publication/FicImpKap-STACS-93.html	incomplete
fano.ics.uci.edu/cites/Author/Alok-Aggarwal.html	incomplete
vision.ics.uci.edu/people/27.html	incomplete
www.ics.uci.edu/~thornton/inf45	complete
fano.ics.uci.edu/cites/Author/Tamal-K-Dey.html	incomplete
www.ics.uci.edu/grad/admissions/Prospective_Re-applying.php	incomplete
fano.ics.uci.edu/cites/Location/Proc-4th-Int-Conf-Computing-and-Combinatorics-(COCOON-1998).html	incomplete
www.ics.uci.edu/community/events/openhouse/building.html	incomplete
fano.ics.uci.edu/ca/rules/b3s23/g3.html	incomplete
www.ics.uci.edu/~kay/courses/i42/refs.html	incomplete
fano.ics.uci.edu/ca/rules/b3s23/g13.html	complete
student-council.ics.uci.edu/cart	incomplete
vision.ics.uci.edu/papers/ShinFH_CVPR_2018	incomplete
fano.ics.uci.edu/cites/Document/Firewall-design-consistency-completeness-and-compactness.html	incomplete
fano.ics.uci.edu/cites/Author/Renato-M-Capocelli.html	complete
fano.ics.uci.edu/cites/Publication/HolLic-TR-98.html	incomplete
mailman.ics.uci.edu/mailman/private/ics6n-questions	complete
fano.ics.uci.edu/cites/Location/Discrete-Mathematics-+-Theoretical-Computer-Science.html	incomplete
mailman.ics.uci.edu/mailman/listinfo/cs132ta	incomplete
www.ics.uci.edu/prospective/vi/degrees/ics-undeclared-pre-major	incomplete
www.ics.uci.edu/community/news/student_blogs	complete
www.ics.uci.edu/~kay/courses/398b/w18.html	complete
www.ics.uci.edu/~seal	incomplete
fano.ics.uci.edu/cites/Location/Computer-Graphics-Forum.html	incomplete
honors.ics.uci.edu/program-overview	incomplete
fano.ics.uci.edu/cites/Author/H-Michael-Zhang.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-1st-Int-Symp-Algorithms-(SIGAL-1990).html	incomplete
fano.ics.uci.edu/cites/Document/Computing-the-smallest-k-enclosing-circle-and-related-problems.html	incomplete
fano.ics.uci.edu/cites/Document/Improved-sampling-with-applications-to-dynamic-graph-algorithms.html	incomplete
fano.ics.uci.edu/cites/Author/Thore-Husfeldt.html	incomplete
evoke.ics.uci.edu/newsite?page_id=219	complete
vision.ics.uci.edu/projects/grouping	incomplete
fano.ics.uci.edu/cites/Document/Efficient-algorithms-with-applications-to-molecular-biology.html	incomplete
mailman.ics.uci.edu/mailman/admin/cs-all	complete
vision.ics.uci.edu/papers/ParkRF_ECCV_2010	complete
fano.ics.uci.edu/cites/Review/MR-2004f05044.html	incomplete
mailman.ics.uci.edu/mailman/admin/omg	incomplete
www.ics.uci.edu/~fowlkes/bioshape/index.html	incomplete
fano.ics.uci.edu/cites/Author/Wei-Yu.html	incomplete
swiki.ics.uci.edu/doku.php/announce:spring-2018	incomplete
fano.ics.uci.edu/cites/Document/Grid-and-geometry-techniques-for-multi-layer-process-simulation.html	incomplete
www.ics.uci.edu/~kay/courses/h21/hw/hw9.html	incomplete
mhcid.ics.uci.edu/people/industry-advisory-board	incomplete
fano.ics.uci.edu/cites/Document/Three-dimensional-Delaunay-mesh-generation-using-a-modified-advancing-front-approach.html	incomplete
fano.ics.uci.edu/ca/rules/b38s2378	incomplete
isg.ics.uci.edu/visitors.html	complete
mcs.ics.uci.edu/career/additional-skills-resources	incomplete
vision.ics.uci.edu/papers/StallerFBWED_Dev_2015	incomplete
fano.ics.uci.edu/cites/Location/Proc-4th-Int-Meshing-Roundtable.html	complete
fano.ics.uci.edu/cites/Publication/GhoGoo-SPAA-91.html	incomplete
fano.ics.uci.edu/cites/Document/Point-set-labeling-with-sliding-labels.html	incomplete
wics.ics.uci.edu/first-project-meeting-by-wics?afg5_page_id=2	incomplete
fano.ics.uci.edu/cites/Location/Proc-3rd-Int-Symp-Computing-in-Object-oriented-Parallel-Environments.html	complete
www.ics.uci.edu/~jpd/personal.shtml	incomplete
www.ics.uci.edu/prospective/zh-tw/contact/student-affairs/%E2%80%8B	incomplete
emj.ics.uci.edu/projects/computational-biology-projects/computable-plant-project	complete
wics.ics.uci.edu/wics-winter-quarter-week-8-amazon-interview-workshop?share=facebook	incomplete
www.ics.uci.edu/~thornton/cosmos/Lab4/Solutions/alexdna.txt	complete
www.ics.uci.edu/~skong2/deeplearninggeneral.html	incomplete
fano.ics.uci.edu/cites/Publication/ZhoSuzNis-Algs-97.html	incomplete
www.ics.uci.edu/~pattis/ICS-33/lectures/linkedlists.txt	incomplete
www.ics.uci.edu/~eppstein/pubs/tsp.html	incomplete
fano.ics.uci.edu/cites/Author/Chandrajit-L-Bajaj.html	incomplete
fano.ics.uci.edu/cites/Location/Computer-J.html	incomplete
fano.ics.uci.edu/cites/Location/Graduate-Texts-in-Mathematics.html	incomplete
fano.ics.uci.edu/cites/Document/The-maximum-discrepancy-of-simple-geometric-ranges.html	incomplete
fano.ics.uci.edu/cites/Author/Takeshi-Tokuyama.html	incomplete
cert.ics.uci.edu/www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=nalini	complete
www.ics.uci.edu/~eppstein/pubs/p-beta.html	incomplete
ngs.ics.uci.edu/partners	incomplete
www.ics.uci.edu/~ljalali	incomplete
www.ics.uci.edu/~kay/courses/previous.html	complete
fano.ics.uci.edu/cites/Location/American-Scientist.html	incomplete
cradl.ics.uci.edu/news	incomplete
www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=babaks	complete
fano.ics.uci.edu/cites/Location/Int-J-Foundations-of-Computer-Science.html	complete
www.ics.uci.edu/~projects/dissemination/customization.htm	complete
fano.ics.uci.edu/cites/Location/Joint-Proc-Worksh-Algorithm-Engineering-and-Experiments-(ALENEX)-and-Worksh-Analytic-Algorithmics-and-Combinatorics-(ANALCO).html	incomplete
fano.ics.uci.edu/cites/Publication/ArkMitNar-SCG-98.html	complete
fano.ics.uci.edu/cites/Author/Rolf-Niedermeier.html	incomplete
mailman.ics.uci.edu/mailman/listinfo/cs-all	incomplete
www.ics.uci.edu/~nmdo	complete
fano.ics.uci.edu/cites/Publication/SziPur-TR-98.html	incomplete
fano.ics.uci.edu/cites/Document/Happy-endings-for-flip-graphs.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-10th-Int-Meshing-Roundtable.html	incomplete
fano.ics.uci.edu/cites/Publication/EppItaTam-Algs-93.html	incomplete
www.ics.uci.edu/~pattis/ICS-33/lectures/decoratorspackages.txt	incomplete
fano.ics.uci.edu/cites/Location/SIAM-J-Discrete-Mathematics.html	incomplete
fano.ics.uci.edu/cites/Publication/LalPapPot-DAC-96.html	incomplete
fano.ics.uci.edu/cites/Document/LMT-skeleton-heuristics-for-several-new-classes-of-optimal-triangulations.html	incomplete
hombao.ics.uci.edu?s=courses	incomplete
www.ics.uci.edu/~sharad/radicle.ics.uci.edu	incomplete
wics.ics.uci.edu/about-us	complete
hombao.ics.uci.edu?s=overview	complete
fano.ics.uci.edu/cites/Location/Atomization-and-Sprays.html	incomplete
www.ics.uci.edu/~eppstein/pix/bar/parg/Geometry.html	incomplete
www.ics.uci.edu/~dechter/books/books	complete
fano.ics.uci.edu/cites/Author/Li-Zhang.html	incomplete
www.ics.uci.edu/prospective/ko/degrees/overview	incomplete
fano.ics.uci.edu/cites/Author/Martin-Held.html	incomplete
www.ics.uci.edu/~thornton/ics46/ProjectGuide/index.html	complete
mailman.ics.uci.edu/mailman/listinfo/theory-seminar	incomplete
fano.ics.uci.edu/cites/Location/Proc-26th-Int-Coll-Automata-Languages-and-Programming-(ICALP-1999).html	complete
fano.ics.uci.edu/cites/Author/Ari-Rappoport.html	incomplete
fano.ics.uci.edu/cites/Publication/GopEpp-EG-04.html	complete
fano.ics.uci.edu/cites/Location/Physical-Chemistry-Chemical-Physics.html	incomplete
www.ics.uci.edu/%7Eyonghuaw	incomplete
fano.ics.uci.edu/cites/Publication/AicAurPal-SCG-02.html	complete
fano.ics.uci.edu/cites/Author/Dominic-A-Schupke.html	incomplete
fano.ics.uci.edu/cites/Location/J-Computational-Physics.html	incomplete
fano.ics.uci.edu/cites/Publication/HonEad-TR-01-II.html	incomplete
fano.ics.uci.edu/cites/Author/Vishal-Anand.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-14th-Symp-Computational-Geometry.html	incomplete
fano.ics.uci.edu/cites/Author/Stephan-Blazy.html	incomplete
asterix.ics.uci.edu/bigactivedata/talks.html	complete
support.ics.uci.edu/intranet	incomplete
fano.ics.uci.edu/cites/Location/J-Operational-Research-Soc.html	incomplete
www.ics.uci.edu/~pattis/common/handouts/cygwinclion/clion.html	incomplete
www.ics.uci.edu/~eppstein/gina/datamine.html	incomplete
www.ics.uci.edu/~thornton/cosmos/Lab4/Solutions	complete
www.ics.uci.edu/~aburtsev/143A/hw/big.c	complete
www.ics.uci.edu/~kay/courses/398a/f11.html	incomplete
www-db.ics.uci.edu/pages/links/index.shtml	complete
www.ics.uci.edu/~pattis/ICS-33/fact.html	incomplete
www.ics.uci.edu/~thornton/ics45c/Notes/Classes	incomplete
fano.ics.uci.edu/cites/Author/Marco-Pellegrini.html	complete
vision.ics.uci.edu/papers/RamananFB_PAMI_2006	complete
www.ics.uci.edu/~eppstein/junkyard/animal-game.html	incomplete
fano.ics.uci.edu/cites/Document/Approximate-quality-mesh-generation-based-on-small-edge-details.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-5th-Color-Imaging-Conf.html	incomplete
www.ics.uci.edu/~guoqingx/courses/253/sp2013/project.html	incomplete
fano.ics.uci.edu/cites/Publication/MohMue-ISAAC-97.html	incomplete
wics.ics.uci.edu/author/admin?afg37_page_id=5	incomplete
wics.ics.uci.edu/author/admin?afg37_page_id=4	incomplete
wics.ics.uci.edu/author/admin?afg37_page_id=3	incomplete
wics.ics.uci.edu/author/admin?afg37_page_id=2	incomplete
www.ics.uci.edu/~eppstein/projects/pairs/Data/g220/m4000	incomplete
fano.ics.uci.edu/cites/Document/Separator-based-sparsification-for-dynamic-planar-graph-algorithms.html	incomplete
www.ics.uci.edu/~aburtsev/sem/index.html	incomplete
fano.ics.uci.edu/cites/Document/Finding-least-weight-subsequences-with-fewer-processors.html	incomplete
www.ics.uci.edu/~kay/courses/4/refs.html	incomplete
www.ics.uci.edu/dept	complete
www.ics.uci.edu/~eppstein/junkyard/tetraqual.html	incomplete
fano.ics.uci.edu/cites/Publication/Taj-ISAAC-98.html	complete
mailman.ics.uci.edu/mailman/listinfo/cml	complete
computableplant.ics.uci.edu/papers	complete
fano.ics.uci.edu/cites/Publication/HanOttSch-JUCS-96.html	incomplete
fano.ics.uci.edu/cites/Location/Science-News.html	incomplete
fano.ics.uci.edu/cites/Publication/Alb-TR-95.html	incomplete
www.ics.uci.edu/~klefstad/acmPresident.html	incomplete
mailman.ics.uci.edu/mailman/listinfo/cslecturers	complete
fano.ics.uci.edu/cites/Document/The-Complexities-of-Puzzles-Cross-Sum-and-their-Another-Solution-Problems-(ASP).html	complete
www.ics.uci.edu/~pattis/ICS-46/assignments/program5/program.html	incomplete
www.ics.uci.edu/about/about_meet_the_dean.php	complete
fano.ics.uci.edu/cites/Publication/Woe-IWPEC-04.html	incomplete
fano.ics.uci.edu/cites/Author/Kazuo-Iwano.html	incomplete
fano.ics.uci.edu/cites/Organization/Princeton-Univ-Dept-of-Computer-Science.html	complete
fano.ics.uci.edu/cites/Author/Enrico-Nardelli.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-5th-Worksh-Computational-Geometry.html	incomplete
mailman.ics.uci.edu/mailman/admin/informatics-onetimelecturers	complete
fano.ics.uci.edu/cites/Document/The-Et-construction-for-lattices-spheres-and-polytopes.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-29th-Int-Coll-Automata-Languages-and-Programming-(ICALP-2002).html	incomplete
vision.ics.uci.edu/papers/RenFM_NIPS_2005	complete
fano.ics.uci.edu/cites/Publication/VerPanPuc-TR-95.html	complete
www-db.ics.uci.edu/pages/research/mars	complete
www.ics.uci.edu/~eppstein/projects/pairs/Data/-m12/c8000	complete
www.ics.uci.edu/~eppstein/projects/pairs/Data/g220/m1000	complete
fano.ics.uci.edu/cites/Location/Proc-20th-Symp-Theoretical-Aspects-of-Computer-Science-(STACS-2003).html	incomplete
fano.ics.uci.edu/cites/Document/Heuristic-methods-for-delay-constrained-least-cost-routing-problem-using-k-shortest-path-algorithms.html	incomplete
www.ics.uci.edu/~bhore	complete
www.ics.uci.edu/%7Ebhore	incomplete
www.ics.uci.edu/~kay/courses/10/s18.html	incomplete
fano.ics.uci.edu/cites/Publication/BagBhaCha-TCS-06.html	incomplete
www.ics.uci.edu/%7Edsm/compose/compose_design.html	complete
fano.ics.uci.edu/cites/Publication/BerEdeEpp-LATIN-92.html	incomplete
www.ics.uci.edu/~kay/courses/31/f12.html	complete
www.ics.uci.edu/~yyang8/research/pose	complete
fano.ics.uci.edu/cites/Location/Proc-27th-Int-Conf-Very-Large-Data-Bases-(VLDB-2001).html	incomplete
fano.ics.uci.edu/cites/Author/Amitabh-Chaudhary.html	complete
www.ics.uci.edu/~newman/code/mpi/topicmpiNOompfast.c	complete
www.ics.uci.edu/about/about_contact.php	complete
vision.ics.uci.edu/papers/GargRSS_CVPR_2011	incomplete
vision.ics.uci.edu/papers/Chen_ADVMAT_2011	complete
www.ics.uci.edu/~chenl	incomplete
www.ics.uci.edu/~mamadoud	complete
fano.ics.uci.edu/cites/Location/Chicago-J-Theoretical-Computer-Science.html	incomplete
www.ics.uci.edu/~hyungiko	complete
vision.ics.uci.edu/people/1.html	complete
